404;DESSAU-ALTEN;19 - SACHSEN;DE0404CPOS20005 (Mobil);DE0404CPOS20005;27.01.2020;GESCHLOSSEN;5.9.6-b01;4.2.3
404;DESSAU-ALTEN;19 - SACHSEN;DE0404CPOS20031;DE0404CPOS20031;27.01.2020;GESCHLOSSEN;5.9.6-b01;4.2.3
404;DESSAU-ALTEN;19 - SACHSEN;DE0404CPOS20061;DE0404CPOS20061;27.01.2020;GESCHLOSSEN;5.9.6-b01;4.2.3
406;PLAUEN-CHRIESCHWITZ;19 - SACHSEN;DE0406CPOS20001;DE0406CPOS20001;14.07.2020;LIVE;5.9.6-b01;4.2.3
406;PLAUEN-CHRIESCHWITZ;19 - SACHSEN;DE0406CPOS20002;DE0406CPOS20002;14.07.2020;LIVE;5.9.6-b01;4.2.3
406;PLAUEN-CHRIESCHWITZ;19 - SACHSEN;DE0406CPOS20003;DE0406CPOS20003;14.07.2020;LIVE;5.9.6-b01;4.2.3
406;PLAUEN-CHRIESCHWITZ;19 - SACHSEN;DE0406CPOS20004;DE0406CPOS20004;14.07.2020;LIVE;5.9.6-b01;4.2.3
406;PLAUEN-CHRIESCHWITZ;19 - SACHSEN;DE0406CPOS20005;DE0406CPOS20005;14.07.2020;LIVE;5.9.6-b01;4.2.3
406;PLAUEN-CHRIESCHWITZ;19 - SACHSEN;DE0406CPOS20006 (Mobil);DE0406CPOS20006;14.07.2020;LIVE;5.9.6-b01;4.2.3
406;PLAUEN-CHRIESCHWITZ;19 - SACHSEN;DE0406CPOS20031;DE0406CPOS20031;14.07.2020;LIVE;5.9.6-b01;4.2.3
406;PLAUEN-CHRIESCHWITZ;19 - SACHSEN;DE0406CPOS20061;DE0406CPOS20061;14.07.2020;LIVE;5.9.6-b01;4.2.3
485;HEIDENHEIM;16 - SCHWABEN;DE0485CPOS20001;DE0485CPOS20001;04.08.2020;LIVE;5.9.6-b01;4.2.3
485;HEIDENHEIM;16 - SCHWABEN;DE0485CPOS20002;DE0485CPOS20002;04.08.2020;LIVE;5.9.6-b01;4.2.3
485;HEIDENHEIM;16 - SCHWABEN;DE0485CPOS20003;DE0485CPOS20003;04.08.2020;LIVE;5.9.6-b01;4.2.3
485;HEIDENHEIM;16 - SCHWABEN;DE0485CPOS20004;DE0485CPOS20004;04.08.2020;LIVE;5.9.6-b01;4.2.3
485;HEIDENHEIM;16 - SCHWABEN;DE0485CPOS20005;DE0485CPOS20005;04.08.2020;LIVE;5.9.6-b01;4.2.3
485;HEIDENHEIM;16 - SCHWABEN;DE0485CPOS20006;DE0485CPOS20006;04.08.2020;LIVE;5.9.6-b01;4.2.3
485;HEIDENHEIM;16 - SCHWABEN;DE0485CPOS20031;DE0485CPOS20031;04.08.2020;LIVE;5.9.6-b01;4.2.3
485;HEIDENHEIM;16 - SCHWABEN;DE0485CPOS20061;DE0485CPOS20061;04.08.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20001;DE0491CPOS20001;19.10.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20002;DE0491CPOS20002;19.10.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20003;DE0491CPOS20003;19.10.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20004 (Mobil);DE0491CPOS20004;19.10.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20031;DE0491CPOS20031;19.10.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20041;DE0491CPOS20041;19.10.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20042;DE0491CPOS20042;19.10.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20043;DE0491CPOS20043;19.10.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20044;DE0491CPOS20044;19.10.2020;LIVE;5.9.6-b01;4.2.3
491;DÜSSELDORF-FLINGERN;29 - RHEIN-RUHR;DE0491CPOS20061;DE0491CPOS20061;19.10.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20001;DE0498CPOS20001;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20002;DE0498CPOS20002;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20003;DE0498CPOS20003;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20004;DE0498CPOS20004;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20005;DE0498CPOS20005;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20006 (Mobil);DE0498CPOS20006;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20026;DE0498CPOS20026;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20027;DE0498CPOS20027;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20031;DE0498CPOS20031;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20032;DE0498CPOS20032;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20033;DE0498CPOS20033;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20061;DE0498CPOS20061;29.06.2020;LIVE;5.9.6-b01;4.2.3
498;HANNOVER;24 - MITTE;DE0498CPOS20062;DE0498CPOS20062;29.06.2020;LIVE;5.9.6-b01;4.2.3
505;ESSEN-FROHNHAUSEN;29 - RHEIN-RUHR;DE0505CPOS20001;DE0505CPOS20001;10.12.2019;LIVE;5.9.6-b01;4.2.3
505;ESSEN-FROHNHAUSEN;29 - RHEIN-RUHR;DE0505CPOS20002;DE0505CPOS20002;10.12.2019;LIVE;5.9.6-b01;4.2.3
505;ESSEN-FROHNHAUSEN;29 - RHEIN-RUHR;DE0505CPOS20003;DE0505CPOS20003;10.12.2019;LIVE;5.9.6-b01;4.2.3
505;ESSEN-FROHNHAUSEN;29 - RHEIN-RUHR;DE0505CPOS20031;DE0505CPOS20031;10.12.2019;LIVE;5.9.6-b01;4.2.3
505;ESSEN-FROHNHAUSEN;29 - RHEIN-RUHR;DE0505CPOS20041;DE0505CPOS20041;10.12.2019;LIVE;5.9.6-b01;4.2.3
505;ESSEN-FROHNHAUSEN;29 - RHEIN-RUHR;DE0505CPOS20042;DE0505CPOS20042;10.12.2019;LIVE;5.9.6-b01;4.2.3
505;ESSEN-FROHNHAUSEN;29 - RHEIN-RUHR;DE0505CPOS20061;DE0505CPOS20061;10.12.2019;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20001;DE0507CPOS20001;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20002;DE0507CPOS20002;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20003;DE0507CPOS20003;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20004;DE0507CPOS20004;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20005;DE0507CPOS20005;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20006 (Mobil);DE0507CPOS20006;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20007 (Mobil);DE0507CPOS20007;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20021;DE0507CPOS20021;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20022;DE0507CPOS20022;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20026;DE0507CPOS20026;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20027;DE0507CPOS20027;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20028;DE0507CPOS20028;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20031;DE0507CPOS20031;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20032;DE0507CPOS20032;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20033;DE0507CPOS20033;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20041;DE0507CPOS20041;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20042;DE0507CPOS20042;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20043;DE0507CPOS20043;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20044;DE0507CPOS20044;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20061;DE0507CPOS20061;27.10.2020;LIVE;5.9.6-b01;4.2.3
507;HAGEN;22 - WEST;DE0507CPOS20062;DE0507CPOS20062;27.10.2020;LIVE;5.9.6-b01;4.2.3
508;NECKARSULM;16 - SCHWABEN;DE0508CPOS20001;DE0508CPOS20001;02.12.2019;LIVE;5.9.6-b01;4.2.3
508;NECKARSULM;16 - SCHWABEN;DE0508CPOS20002;DE0508CPOS20002;02.12.2019;LIVE;5.9.6-b01;4.2.3
508;NECKARSULM;16 - SCHWABEN;DE0508CPOS20003;DE0508CPOS20003;02.12.2019;LIVE;5.9.6-b01;4.2.3
508;NECKARSULM;16 - SCHWABEN;DE0508CPOS20031;DE0508CPOS20031;02.12.2019;LIVE;5.9.6-b01;4.2.3
508;NECKARSULM;16 - SCHWABEN;DE0508CPOS20061;DE0508CPOS20061;02.12.2019;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20001;DE0509CPOS20001;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20002;DE0509CPOS20002;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20003;DE0509CPOS20003;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20004;DE0509CPOS20004;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20005;DE0509CPOS20005;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20007;DE0509CPOS20007;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20008 (Mobil);DE0509CPOS20008;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20026;DE0509CPOS20026;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20027;DE0509CPOS20027;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20031;DE0509CPOS20031;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20032;DE0509CPOS20032;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20033;DE0509CPOS20033;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20041;DE0509CPOS20041;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20042;DE0509CPOS20042;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20043;DE0509CPOS20043;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20044;DE0509CPOS20044;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20061;DE0509CPOS20061;25.03.2022;LIVE;5.9.6-b01;4.2.3
509;DORTMUND-APLERBECK;22 - WEST;DE0509CPOS20062;DE0509CPOS20062;25.03.2022;LIVE;5.9.6-b01;4.2.3
515;AUGSBURG-GÖGGINGEN;28 - BAYERN;DE0515CPOS20001;DE0515CPOS20001;01.12.2020;LIVE;5.9.6-b01;4.2.3
515;AUGSBURG-GÖGGINGEN;28 - BAYERN;DE0515CPOS20002;DE0515CPOS20002;01.12.2020;LIVE;5.9.6-b01;4.2.3
515;AUGSBURG-GÖGGINGEN;28 - BAYERN;DE0515CPOS20003;DE0515CPOS20003;01.12.2020;LIVE;5.9.6-b01;4.2.3
515;AUGSBURG-GÖGGINGEN;28 - BAYERN;DE0515CPOS20004;DE0515CPOS20004;01.12.2020;LIVE;5.9.6-b01;4.2.3
515;AUGSBURG-GÖGGINGEN;28 - BAYERN;DE0515CPOS20031;DE0515CPOS20031;01.12.2020;LIVE;5.9.6-b01;4.2.3
515;AUGSBURG-GÖGGINGEN;28 - BAYERN;DE0515CPOS20061;DE0515CPOS20061;01.12.2020;LIVE;5.9.6-b01;4.2.3
519;BOCHUM-HARPEN;29 - RHEIN-RUHR;DE0519CPOS20001;DE0519CPOS20001;02.12.2019;LIVE;5.9.6-b01;4.2.3
519;BOCHUM-HARPEN;29 - RHEIN-RUHR;DE0519CPOS20002;DE0519CPOS20002;02.12.2019;LIVE;5.9.6-b01;4.2.3
519;BOCHUM-HARPEN;29 - RHEIN-RUHR;DE0519CPOS20003;DE0519CPOS20003;02.12.2019;LIVE;5.9.6-b01;4.2.3
519;BOCHUM-HARPEN;29 - RHEIN-RUHR;DE0519CPOS20031;DE0519CPOS20031;02.12.2019;LIVE;5.9.6-b01;4.2.3
519;BOCHUM-HARPEN;29 - RHEIN-RUHR;DE0519CPOS20041;DE0519CPOS20041;02.12.2019;LIVE;5.9.6-b01;4.2.3
519;BOCHUM-HARPEN;29 - RHEIN-RUHR;DE0519CPOS20042;DE0519CPOS20042;02.12.2019;LIVE;5.9.6-b01;4.2.3
519;BOCHUM-HARPEN;29 - RHEIN-RUHR;DE0519CPOS20061;DE0519CPOS20061;02.12.2019;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20001;DE0520CPOS20001;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20002;DE0520CPOS20002;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20003;DE0520CPOS20003;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20004;DE0520CPOS20004;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20005;DE0520CPOS20005;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20006;DE0520CPOS20006;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20007;DE0520CPOS20007;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20008;DE0520CPOS20008;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20021 (Mobil);DE0520CPOS20021;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20031;DE0520CPOS20031;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20032;DE0520CPOS20032;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20033;DE0520CPOS20033;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20041;DE0520CPOS20041;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20042;DE0520CPOS20042;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20043;DE0520CPOS20043;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20044;DE0520CPOS20044;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20061;DE0520CPOS20061;20.10.2020;LIVE;5.9.6-b01;4.2.3
520;MÜNCHEN;28 - BAYERN;DE0520CPOS20062;DE0520CPOS20062;20.10.2020;LIVE;5.9.6-b01;4.2.3
521;BIELEFELD;22 - WEST;DE0521CPOS20001;DE0521CPOS20001;25.08.2020;LIVE;5.9.6-b01;4.2.3
521;BIELEFELD;22 - WEST;DE0521CPOS20002;DE0521CPOS20002;25.08.2020;LIVE;5.9.6-b01;4.2.3
521;BIELEFELD;22 - WEST;DE0521CPOS20003;DE0521CPOS20003;25.08.2020;LIVE;5.9.6-b01;4.2.3
521;BIELEFELD;22 - WEST;DE0521CPOS20031;DE0521CPOS20031;25.08.2020;LIVE;5.9.6-b01;4.2.3
521;BIELEFELD;22 - WEST;DE0521CPOS20061;DE0521CPOS20061;25.08.2020;LIVE;5.9.6-b01;4.2.3
525;KARLSRUHE-MÜHLBURG;27 - SÜD;DE0525CPOS20001;DE0525CPOS20001;10.12.2019;LIVE;5.9.6-b01;4.2.3
525;KARLSRUHE-MÜHLBURG;27 - SÜD;DE0525CPOS20002;DE0525CPOS20002;10.12.2019;LIVE;5.9.6-b01;4.2.3
525;KARLSRUHE-MÜHLBURG;27 - SÜD;DE0525CPOS20003;DE0525CPOS20003;10.12.2019;LIVE;5.9.6-b01;4.2.3
525;KARLSRUHE-MÜHLBURG;27 - SÜD;DE0525CPOS20004;DE0525CPOS20004;10.12.2019;LIVE;5.9.6-b01;4.2.3
525;KARLSRUHE-MÜHLBURG;27 - SÜD;DE0525CPOS20006 (Mobil);DE0525CPOS20006;10.12.2019;LIVE;5.9.6-b01;4.2.3
525;KARLSRUHE-MÜHLBURG;27 - SÜD;DE0525CPOS20031;DE0525CPOS20031;10.12.2019;LIVE;5.9.6-b01;4.2.3
525;KARLSRUHE-MÜHLBURG;27 - SÜD;DE0525CPOS20032;DE0525CPOS20032;10.12.2019;LIVE;5.9.6-b01;4.2.3
525;KARLSRUHE-MÜHLBURG;27 - SÜD;DE0525CPOS20061;DE0525CPOS20061;10.12.2019;LIVE;5.9.6-b01;4.2.3
528;BREMERHAVEN;26 - HANSA;DE0528CPOS20001;DE0528CPOS20001;20.10.2020;LIVE;5.9.6-b01;4.2.3
528;BREMERHAVEN;26 - HANSA;DE0528CPOS20002;DE0528CPOS20002;20.10.2020;LIVE;5.9.6-b01;4.2.3
528;BREMERHAVEN;26 - HANSA;DE0528CPOS20003;DE0528CPOS20003;20.10.2020;LIVE;5.9.6-b01;4.2.3
528;BREMERHAVEN;26 - HANSA;DE0528CPOS20004;DE0528CPOS20004;20.10.2020;LIVE;5.9.6-b01;4.2.3
528;BREMERHAVEN;26 - HANSA;DE0528CPOS20031;DE0528CPOS20031;20.10.2020;LIVE;5.9.6-b01;4.2.3
528;BREMERHAVEN;26 - HANSA;DE0528CPOS20061;DE0528CPOS20061;20.10.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20001;DE0530CPOS20001;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20002;DE0530CPOS20002;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20003;DE0530CPOS20003;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20004;DE0530CPOS20004;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20005 (Mobil);DE0530CPOS20005;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20006;DE0530CPOS20006;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20026;DE0530CPOS20026;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20027;DE0530CPOS20027;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20028 (Mobil);DE0530CPOS20028;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20031;DE0530CPOS20031;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20032;DE0530CPOS20032;20.07.2020;LIVE;5.9.6-b01;4.2.3
530;RASTATT;27 - SÜD;DE0530CPOS20033;DE0530CPOS20033;20.07.2020;LIVE;5.9.6-b01;4.2.3
